komentar,komentar_bersih,label_final,alasan_label
"ET yg pertama harus bertanggung jawab,kembalikan STY...entah ini hanya perasaan gw aja atau banyak orang lain yg merasakan,inget gak dulu waktu di round 1,2,3 ketika masih di latih STY,bagaimana cara ET memberikan semangat dan motivasi untuk para pemain di ruang ganti pemain,,,tapi ketika di latih PK kenapa tidak ada lagi penyemangat itu,dalam keadaan kalah pun seperti menjadi hal lumrah...aneh,apa yg sebenarnya terjadi di dalam persepakbolaan negeri ini,kenapa masa masa kegelapan semakin mendekat lagi...",et tanggung jawabkembalikan styentah asa orang merasakaninget round latih stybagaimana et semangat motivasi pemain ruang ganti pemaintapi latih pk semangat itudalam kalah lumrahanehapa persepakbolaan negeri inikenapa gelap dekat,negatif,Meminta ET bertanggung jawab dan mengembalikan STY.
ganti exco,ganti exco,negatif,Menuntut pergantian Exco.
Ada ga yang punya kemampuan gantiin ET? Jangan sampe malah dipegang mafia lagi nanti 😁,mampu gantiin et sampe pegang mafia,negatif,Kekhawatiran PSSI dipegang mafia lagi.
"​ @Surya-fc1vf ada, Rati Tisa. Dia udah lama di PSSI dia juga yg bawa STY . Biarin ET jadi Menpora aja .",fc vf rat tisa udah pssi bawa sty biarin et menpora,netral,Memberi usulan tokoh pengganti tanpa emosi kuat.
"​ @Surya-fc1vf Ratu Tisha, lo kira yg bawa STY siapa😂",fc vf ratu tisha bawa sty,netral,Menyebut Ratu Tisha membawa STY tanpa sentimen jelas.
Lo yg g tau malu. G ada yg sempurna d dunia ini !!! Masalahnya g ada yg lebih bagus buat gantiin ET di posisi ketum pssi,malu sempurna dunia bagus gantiin et posisi tum pssi,positif,Membela ET karena dianggap tidak ada pengganti lebih baik.
Ya jangan udah,ya udah,netral,Komentar singkat tanpa konteks jelas.
Apakah masalah komunikasi lagi😂😂,komunikasi,negatif,Sarkasme terkait alasan komunikasi.
Kabarnya hari ini pa menpora akan panggil ketua pssi untuk bertanggung jawab 😂,kabar pa menpora panggil ketua pssi tanggung,negatif,Menekankan ketua PSSI harus bertanggung jawab.
#excopssiallout,excopssiallout,negatif,Tagar menuntut Exco/PSSI keluar.
Bukan mau dukung PSSI atau siapapun. Tapi pergantian pelatih tuh bukan hanya Indonesia,dukung pssi ganti pelatih tuh indonesia,netral,Pernyataan umum bahwa pergantian pelatih juga terjadi di negara lain.
"​ @o-megafaqih4618 ​kalau mau ganti pelatih minimal dg yg lebih baguslah, ini ganti ke pelatih yg track recordnya buruk. Berani ngasih kompensasi besar ke STY demi pelatih yg taktiknya kagak jelas, amburadur, katanya tim kepelatihan terbaik, katanya bikin memperbesar kans ke pildun 2026? Apanya memperbesar, jaraknya? Kalau jaraknya iya, makin jauh, baru 5 tahun lagi pildun 2030. Kesempatan besar lolos pildun 2026, malah dibuat becanda. Alasan mecat STY juga gak jelas. Australia mecat pelatih setelah kalah dari Bahrain n seri lawan Indonesia, wajar. Arab Saudi mecat pelatih setelah seri lawan Indonesia, kalah lawan Jepang, seri lawan Bahrain, wajar. Bahkan Uzbekistan ganti pelatih setelah dipastikan lolos pildun 2026, ini sangat wajar, pasti pengen punya pelatih yg lebih bagus secara udah ke pildun. Indonesia mecat pelatih setelah menang lawan Arab Saudi, wajar? Mecat di tengah laga krusial dg pelatih bapuk, wajar? Hasilnya kena bantai Australia n Jepang, mandul lawan Lebanon, kacau lawan Saudi. Materi pemain sebagus ini malah disia2in.",megafaqih ganti pelatih minimal dg bagus ganti pelatih track recordnya buruk berani ngasih kompensasi sty pelatih taktik kagak amburadur tim latih baik bikin besar kans pildun apa besar jarak jarak iya pildun sempat lolos pildun becanda alas mecat sty australia mecat pelatih kalah bahrain seri lawan indonesia wajar arab saudi mecat pelatih seri lawan indonesia kalah lawan jepang seri lawan bahrain wajar uzbekistan ganti pelatih lolos pildun wajar ken pelatih bagus udah pildun indonesia mecat pelatih menang lawan arab saudi wajar mecat laga krusial dg pelatih bapuk wajar hasil kena bantai australia jepang mandul lawan lebanon kacau lawan saudi materi pemain bagus sia in,negatif,Kritik panjang terhadap pergantian STY dan kualitas Patrick.
"Anda salah ❌justru awalnya ekspektasi akan tinggi langsung lolos round 4 eh kayanya kagak, makanya dia dapet jabatan baru menpora 😂posisi ya masih aman walaupun mundur dari pssi kan tetep pemimpin tertinggi menpora😂 Gw aja udah gak percaya sejak lawan Australia main open play tapi taktik gajelas sekali kena serang gampang kebobolan akhirnya dibantai😂 eh lawan saudi round 4 di ulangi lagi",salah ekspektasi langsung lolos round kaya kagak dapet jabat menpora posisi ya aman mundur pssi tetep pimpin tinggi menpora udah percaya lawan australia main open play taktik gajelas kena serang gampang bobol bantai lawan saudi round ulang,negatif,"Kritik terhadap ET, Patrick, dan taktik yang buruk."
Emang ya gak mauu gitu lihat rakyatnya seneng,emang ya mauu gitu lihat rakyat neng,negatif,Menyiratkan pemimpin tidak ingin rakyat senang.
"Bener bgt, lebih keliatan aja sih progres dan usaha nya",bener liat progres usaha,positif,Mengakui progres dan usaha terlihat.
"Dia gk objektif itu aja. Posisi 2 di grub terus waktu mepet 2 minggu, kenapa ganti pelatih, klo masalah nya krna pemain ad yg bermasalah sama pelatih ya dia pelatih nya, pemilihan pelatih yg bru pun kocak gk objektif juga ganti pelatih yg dlu ny bermasalah tau sendiri org indo sensitif nya gmna mna steatment ny karna dia dtg saat natal coba steatment ny gtu, omongan ng nggk ada yg bsa di pegang target nya apa jadi apa udah sampe si omongan beda lagi. Gw dri awal ganti pelatih opini sama yg gw blang di atas ngapain, trus gw udh riset platih baru nya anjir platih medioker, tiga"" nya platih medioker kemakan sama omongan orang lu gambling dgn sesuatu yg probalitas ny kecil klo ini van gal, Ancelotti atau morinho gw terima klo pun gagal, tralalu banyak drama",objektif posisi grub mepet minggu ganti pelatih krna pemain ad masalah pelatih ya pelatih pilih pelatih bru kocak objektif ganti pelatih dlu ny masalah orang indo sensitif gmna mna steatment ny dtg natal coba steatment ny gtu omong ng nggk bsa pegang target udah sampe si omong beda dri ganti pelatih opini blang ngapain udh riset platih anjir platih medioker platih medioker makan omong orang gambling probalitas ny van gal ancelotti morinho terima gagal tralalu drama,negatif,Kritik terhadap keputusan pergantian pelatih dan objektivitas ET.
"Ibarat lo punya bini yg nemenin lo dari nol tengah jalan lo ceraikan gara2 kebanyakan cod paket katanya, trus milih cari bini baru eh giliran dapet bini baru malah pada bae alias sama sajah, sebenarnya apa yg kau cari iroh iroh tolonglah...😅",bini nemenin nol jalan cerai gara banyak cod paket milih cari bini gilir dapet bini bae alias sajah kau cari iroh iroh tolong,negatif,Analogi negatif tentang meninggalkan pihak yang menemani dari nol.
#erikout #pkout,erikout pkout,negatif,Tagar menuntut Erick dan Patrick keluar.
​ @feri_irawan_corner ​​ Ya lo liat aja nanti kalo pak erik mundur sepak bola kita gimana? Kalo gak ada pak erik pas kejadian kanjuruhan sepak bola kita harusnya di ban tapi karena pak erik dekat sama fifa jadi di bantu sama fifa sampe ada kantor di Indonesia. Harus liat lebih luas lagi jangan karena egois emosi yg bicara.,ya liat kalo erik mundur sepak bola gimana kalo erik jadi kanjuruhan sepak bola ban erik fifa bantu fifa sampe kantor indonesia liat luas egois emosi bicara,positif,Membela Erick Thohir dan kontribusinya setelah Kanjuruhan.
Hasilnya sesuai skenario pelatih PK dan bandar judi online 😂😂😂,hasil sesuai skenario pelatih pk bandar judi online,negatif,Menuding hasil sesuai skenario PK dan judi online.
Sekelas erick ngambil keputusan ganti pelatih di waktu krusial aja sudah aneh🤦‍♂️,kelas erick ngambil putus ganti pelatih krusial aneh,negatif,Menganggap keputusan ganti pelatih di waktu krusial aneh.
Hari berkabung pecinta Sepakbola Indonesia Para pemain sudah sangat maksimal Yang masih punya moral dan nurani silahkan bertanggung jawab,kabung cinta sepakbola indonesia pemain maksimal moral nurani silah tanggung,negatif,Nada berkabung dan meminta pihak bermoral bertanggung jawab.
#ErickPatrickOut !!!!,erickpatrickout,negatif,Tagar menuntut Erick dan Patrick keluar.
"ganti gak masalah, masalahnya kenapa Patrick, yg prestasi dan kapabilitas kepelatihannya minim",ganti patrick prestasi kapabilitas latih minim,negatif,Kritik pemilihan Patrick karena minim prestasi/kapabilitas.
Kalau tak di pecat kita nepalkan😊,pecat nepalkan,negatif,Menyiratkan STY seharusnya tidak dipecat.
"udah penyakit yang sama pas di inter milan, mancini tiba2 diganti sama pelatih yang masih pemula dan hasilnya jeblok.",udah sakit inter mil mancini ganti pelatih mula hasil jeblok,negatif,Membandingkan keputusan ET dengan kasus Inter yang berujung buruk.
#etout,etout,negatif,Tagar menuntut ET keluar.
Ngurus BUMN aja gk bisa 😂😂,ngurus bumn,negatif,Kritik terhadap kinerja ET di BUMN.
"​ @tableandrecords pertamax oplosan, untung banyak😂",pertamax oplos untung,negatif,Sindiran terhadap kasus pertamax oplosan.
Ibarat uda pnya pacar pengertian anda selingkuh..akhirnya bubar dan selingkuhnya akhirnya nda cocok,uda pnya pacar erti selingkuhakhirnya bubar selingkuh nda cocok,negatif,Analogi negatif tentang meninggalkan pasangan yang cocok.
#Patrickout,patrickout,negatif,Tagar menuntut Patrick keluar.
betul...mending gagal dgn sty daripada gagal dgn patrik,betulmending gagal sty gagal patrik,negatif,Lebih memilih gagal bersama STY daripada Patrick.
"insting bisnis man itu klo ga untung bgt ya rugi bgt, udh biasa itu ga ada itu setengah2, emang namanya gambling seperti itu, pertaruhkan segalanya tapi ya jangan di timnas juga sih, terlalu gila..",insting bisnis man untung ya rugi udh emang nama gambling taruh ya timnas gila,negatif,Mengkritik pola gambling ET terhadap Timnas.
"ET itu pembisnis, liat aja inter milan pas dipegang dia gimana, fans inter pasti tau gimana ancurnya pas sama dia, pemilihan pelatih yg salah, sekarang keulang lagi kan, salah milih pelatih lg",et bisnis liat inter mil pegang gimana fans inter gimana ancurnya pilih pelatih salah ulang salah milih pelatih lg,negatif,Kritik ET sebagai pebisnis yang salah memilih pelatih.
"Anda salah ❌justru awalnya ekspektasi akan tinggi langsung lolos round 4 eh kayanya kagak, makanya dia dapet jabatan baru menpora 😂posisi ya masih aman walaupun mundur dari pssi kan tetep pemimpin tertinggi menpora😂 Gw aja udah gak percaya sejak lawan Australia main open play tapi taktik gajelas sekali kena serang gampang kebobolan akhirnya dibantai😂 eh lawan saudi round 4 di ulangi lagi Padahal udah dikasih tutor ama sty",salah ekspektasi langsung lolos round kaya kagak dapet jabat menpora posisi ya aman mundur pssi tetep pimpin tinggi menpora udah percaya lawan australia main open play taktik gajelas kena serang gampang bobol bantai lawan saudi round ulang udah kasih tutor ama sty,negatif,"Kritik ulang terhadap ET, Patrick, dan taktik yang buruk."
"​ @röckêt_pūñcher1 bro, elu sepong petrick dibayar berapa ha?",elu sepong petrick bayar ha,negatif,Komentar menyerang pendukung Patrick.
Setuju 😂😂😂 padahal saya kan petani,tuju tani,netral,Persetujuan singkat tanpa konteks jelas.
karena bidang nya bisnis jadi dibisnisin juga lah,bidang bisnis dibisnisin,negatif,Menilai sepak bola ikut dibisniskan.
"pak ET gambling bro dia fill dgn ganti pelatih BS lolos pildun,tp knp harus pilih sipatrick track record sbg pelatih msh kurang bagus.",et gambling fill ganti pelatih bs lolos pilduntp pilih sipatrick track record sbg pelatih msh bagus,negatif,Kritik terhadap pilihan Patrick dan track recordnya.
​ @UwaisArrasy lu masih percaya ET? 😂,percaya et,negatif,Meragukan kepercayaan kepada ET.
eT jgn d ganti... Yg ada tambah bobrook spakbola indo,et jgn ganti bobrook spakbola indo,positif,Membela ET agar tidak diganti karena khawatir lebih buruk.
"Seandainya dia tetap mecat STY pelatih kelas dunia yang rela melatih timnas senior sampai mau melatih kelompok umur... carilah pelatih yang sepadan, yang mau bekerja seperti STY...yang punya trek rekord...PK gak pengalaman, minim taktik...PK out, Arya Out dari Exco, Towel out dari Indonesia..Erik out",anda mecat sty pelatih kelas dunia rela latih timnas senior latih kelompok umur cari pelatih padan styyang trek rekordpk alam minim taktikpk out arya out exco towel out indonesiaerik out,negatif,"Kritik keras terhadap PK, Arya, Towel, dan ET."
"kalo bisnisnya beneran lihai itung probabilitas, si erick ga bakal jadi politikus di sisi terpenting karirnya",kalo bisnis beneran lihai itung probabilitas si erick politikus sisi penting karirnya,negatif,Kritik terhadap ET sebagai politikus/pebisnis.
"Dia kalah bersinar sama sty makanya dia pejat sty, sepak bola hanya dijadikan alat politik ET",kalah sinar sty pejat sty sepak bola jadi alat politik et,negatif,Menuding ET menjadikan sepak bola alat politik.
"Ntar jg ada statement ""gapapa kalah tapi mainnya bagus menyerang, daripada menang tp mainnya bertahan dan jelek"" namanya jg strategi broo lawan msih diatas kita ngapain jg gengsi, blokkkk",ntar jg statement gapapa kalah main bagus serang menang main tahan jelek nama jg strategi broo lawan msih atas ngapain jg gengsi blokkkk,negatif,Kritik terhadap narasi main bagus menyerang meski kalah.
Spakat bang ❤,spakat bang,positif,Persetujuan bernada positif.
"Lah, malah mending berjuang dengan yg bantu daripada ama yg lama, apalagi udah tau yg lama probabilitas nya lebih besar kalah😂. Sty udah ngga dipercaya ruang ganti. Emang nya kalian akan berbesar hati ketika kalah dengan skor yg lebih buruk lg 😂 Fans toxic 😂",mending juang bantu ama udah probabilitas kalah sty udah ngga percaya ruang ganti emang besar hati kalah skor buruk lg fans toxic,negatif,Menyebut fans toxic dan mengkritik pendukung STY.
"20:05 sekalipun memang mau cari pengganti, at least cari pelatih yang emang punya pengalaman di kompetisi asia, mengenal dengan baik kultur sepakbola asia, jangan cuma karena punya nama besar tapi portfolio nya ga seberapa",cari ganti at least cari pelatih emang alam kompetisi asia kenal kultur sepakbola asia nama portfolio,negatif,Kritik agar mencari pelatih yang berpengalaman di Asia.
"Setuju, pengambilan keputusan yang katanya urgent itu untuk apa kalau pada akhirnya kita semua dituntut harus ikhlas. Justru kita akan lebih ikhlas kalau perjalanan kualifikasi ini gugur di tangan sty",tuju ambil putus urgent tuntut ikhlas ikhlas jalan kualifikasi gugur tangan sty,negatif,Kritik keputusan urgent dan lebih ikhlas jika gugur bersama STY.
"Gw sedih dan marah bukan karna gagal ke pildun nya. tapi dirusaknya bahkan dihancurkannya Perjuangan, pengorbanan, harapan, kebanggaan dan Kebahagiaan rakyat Indonesia, setelah sekian puluh tahun tdk ada yg bisa dibanggakan di sepakbola Indonesia. KOndisi Pada saat hidup di Indonesia penuh dengan keburukan , timnas memberikan angin segar bahwa masih ada kebaikan di negara ini. Kalau seandainya gagal ke pildun dg pelatihnya STY, pasti tetap penuh kebanggaan, karena kita berjuang bersama, senang sedih sama2 merasakan, rakyat indonesia harus bayar jika ingin menonton lewat streaming, kemudian supporter harus membeli tiket yang tidak murah melihat kondisi ekonomi masyarakat belum lagi ongkos akomodasinya, sampe rela keluar negeri, para pemain naturalasasi yg mengorbankan kesempatan untuk bisa membela negara yg lebih jelas, belum lagi karirnya yg tidak sedikit malah menjadi lebih sulit setelah di naturalisasi. Harusnya kalau masih manusia ya punya malu lah minimal mundur dg segera, terutama head coach nya, dan Ketum PSSI-nya. cuman mundur lho, ga harus ganti rugi semua pengorbanan supporter dan pemain, dan kalau Gentel, ya mengaku salah dan minta maaf kepada rakyat Indonesia, syukur2 ke STY juga karena sudah mengkhianati. Udah lah berkhianat, gagal pula.",sedih marah gagal pildun rusak hancur juang korban harap bangga bahagia rakyat indonesia sekian puluh bangga sepakbola indonesia kondisi hidup indonesia penuh keburu timnas angin segar baik negara anda gagal pildun dg latih sty penuh bangga juang senang sedih rasa rakyat indonesia bayar tonton streaming supporter beli tiket murah kondisi ekonomi masyarakat ongkos akomodasi sampe rela negeri pemain naturalasasi korban sempat bela negara karirnya sulit naturalisasi manusia ya malu minimal mundur dg head coach tum pssinya cuman mundur lho ganti rugi korban supporter pemain gentel ya aku salah maaf rakyat indonesia syukur sty khianat udah khianat gagal,negatif,Sedih dan marah karena perjuangan/harapan rakyat dihancurkan.
"Kita masi bisa liat piala asia bang, atau aff nanti 🎉🎉 smngt buat kita yg mau liat timnas kita maju❤",mas liat piala asia bang aff smngt liat timnas maju,positif,Memberi semangat dan harapan masih ada Piala Asia/AFF.
"kalo menurut saya sih , STY itu keknya memang dijebak sih , soalnya waktu piala AFF kemaren PSSI mau STY pake squad u22 dan sty mau , nah disaat ga perform makanya PSSI seolah2 evaluasi menurut hasil dari turnamen tersebut , padahal dari PSSI nya emang ga targetin ke AFF , karena gagal itu lah dipecat, jadi menurut saya memang jebakan berdalih ""dinamika""",kalo sty kek jebak piala aff kemaren pssi sty pake squad sty saat perform pssi evaluasi hasil turnamen pssi emang targetin aff gagal pecat jebak dalih dinamika,negatif,Menilai STY dijebak dan mengkritik PSSI/pemecatan.
"kelasss, harus ada yang bertangung jawab......karena harapan masyarakat indonesia yang begitu besar terhadap sepakbola...",kelasss bertangung jawabkarena harap masyarakat indonesia sepakbola,negatif,Menuntut pertanggungjawaban atas harapan besar publik.
"apapun pertanggungjawaban yang dilakukan pssi terutama ET setelah ini, mau minta maaf atau tindakan apapun itu ga bakal bisa mengobati fans timnas.",apa pertanggungjawaban pssi et maaf tindak apa obat fans timnas,negatif,Menganggap permintaan maaf PSSI/ET tidak cukup mengobati fans.
Ibarat cor yg dibagun setegah setegah.....tidak akan kokh,cor dibagun tegah setegahtidak kokh,negatif,Menganalogikan pembangunan setengah-setengah yang tidak kokoh.
"Aku sebagai cewe pecinta bola indonesia, jujur kecewa dengan kinerja pak erick tohir, dan pelatih patrick yang dimana pelatih indonesia kita saat ini bener² mengecewakan, saya sampe heran apa yang dipikirin pak ET sampai2 pecat pelatih shin padahal kinerjanya emang bener² bagus walau ada gak ngotaknya juga dituntut untuk menang melawan jepang padahal jepang sendiri emang pemainnya mengerikan semua dan bener2 masih jauh dari perspektif skill dan kualitas, disana emang bener² nyari anak2 yang berbakat dari kecil, mereka pelatihannya keras banget, mungkin untuk pemain timnas saat ini kalau bisa meniru pelatihan timnas jepang, saya berterima kasih juga walau pemain indo tidak bisa masuk piala dunia dan telah berjuang selama 5 tahun ini, saya seneng banget dah bahagia banget awal2 indonesia sudah ada gebrakan banget dan pernah membanggakan seluruh masyarakat indonesia dengan masuk 4 besar kualifikasi piala dunia, saya akan tetep nunggu 5 tahun lagi kedepan dan semoga tidak akan mengecewakan lagi untuk piala dunia 5 tahun ke depan😊",cewe cinta bola indonesia jujur kecewa kerja erick tohir pelatih patrick mana pelatih indonesia bener kecewa sampe heran dipikirin et pecat pelatih shin kerja emang bener bagus ngotaknya tuntut menang lawan jepang jepang emang main keri bener perspektif skill kualitas sana emang bener nyari anak bakat latih keras pemain timnas tiru latih timnas jepang terima kasih pemain indo masuk piala dunia juang neng dah bahagia indonesia gebrak bangga masyarakat indonesia masuk kualifikasi piala dunia tetep nunggu depan moga kecewa piala dunia,negatif,"Kecewa terhadap Erick, Patrick, dan pemecatan STY meski ada dukungan pemain."
"90% rakyat Indonesia nggak setuju waktu STY dipecat dengan cara tidak hormat, padahal trek record STY bagus , banyak recor2 baru yang dicetak STY, piala asia u23 4 besar sejarah, STY bukan cuma pelatih tapi nggak akan bisa move on , jasa beliau di timnas banyak,, dulu banyak yang nggak suka bola jadi suka , karena permainannya punya visi misi dan terbentuk",rakyat indonesia tuju sty pecat hormat trek record sty bagus recor cetak sty piala asia sejarah sty pelatih move on jasa beliau timnas suka bola suka main visi misi bentuk,negatif,Menolak pemecatan STY dan mengkritik cara pemecatannya.
"Jelas di Indo, segala hal yg dimulai dgn baik, ujung2nya dihancurkan sendiri (ssi yg dikatakan Bung Karno kalo perjuangan kalian akan lebih sulit krn melawan bangsanya sendiri) Jonan mulai bangun KAI dan akan bangun jalur diluar pulau Jawa tp malah milih Whoosh Susi berantas mafia di bidang maritim tp nasib para nelayan tetap sulit Udah benar pakai STY utk bangun persepakbola tk dunia tp tiba2 dipecat ngga jelas Kita lihat nasib orang baik & jujur mana lagi yg jalannya harus dipotong di negara yg sgt kaya (korupsi)",indo ujung hancur ssi karno kalo juang sulit lawan bangsa jonan bangun kai bangun jalur luar pulau jawa milih whoosh sus berantas mafia bidang maritim nasib nelayan sulit udah pakai sty bangun persepakbola tk dunia pecat ngga lihat nasib orang jujur jalan potong negara sgt kaya korupsi,negatif,Mengkritik sistem/pihak yang menghancurkan proses baik termasuk pemecatan STY.
Ego Erick yang tinggi😢,ego erick,negatif,Mengkritik ego Erick.
"Terimakasih banget kepada pemain yang telah berjuang bahkan dari awal lawan Brunei sampai sekarang, banyak pergantian pemain keluar masuk demi meningkatkan kualitas dan meningkatkan prestasi 😢tapi ada daya perjuangan harus kandas, dan sikap pederasi harus bijak kalau gagal pecat, bukan malah di puji dan di lindungi dengan kata jangka panjang 😢😢😢",terimakasih pemain juang lawan brunei ganti pemain masuk tingkat kualitas tingkat prestasi daya juang kandas sikap pederasi bijak gagal pecat puji lindung jangka,negatif,"Apresiasi pemain ada, tetapi dominan kecewa karena perjuangan kandas dan kritik federasi."
"Siklus Indonesia 1. Wasit bagus, main jelek 2. Main bagus, wasit jelek 3. Main bagus, wasit bagus, lawannya jepang",siklus indonesia wasit bagus main jelek main bagus wasit jelek main bagus wasit bagus lawan jepang,negatif,Menyebut siklus buruk: main jelek/wasit/lawan Jepang.
"Selama FEDERASI masih dilingkungan politik atau mafia, jangan berharap banyak deh.bagaimanapun juga kita wajib dukung timnas tapi jangan berharap prestasi,anggap aja hiburan semata.",federasi lingkung politik mafia harap dehbagaimanapun wajib dukung timnas harap prestasianggap hibur,negatif,Mengkritik federasi yang dianggap dekat politik/mafia dan menurunkan harapan prestasi.
Fery anda ini cerdas sekali Bisa semua tahu' politik bola pun anda paham sekali,fery cerdas politik bola paham,positif,Memuji kecerdasan/pemahaman Bung Ferry.
"240juta laki2 di indonesia menangis, murung, HAMPA, Akibat kekalahan tim kebanggan kita bersama, karena ketika timnas bertanding di qualifikasi piala dunia itu lah pertandingan yg di nanti2, tapi kita di buat kecewa oleh 1 orank.. yaituuuuu..",juta laki indonesia menang murung hampa akibat kalah tim banggan timnas tanding qualifikasi piala dunia tanding kecewa orank yaituuuuu,negatif,Mengungkap kekecewaan mendalam akibat kekalahan Timnas.
Saya salut pemain pemain diaspora serius main dan merasakan kesedihan yg mendalm,salut pemain pemain diaspora serius main rasa sedih mendalm,positif,Memberi apresiasi kepada pemain diaspora.
"Gue sangat setuju dengan bung ferry, di tengah ketidakpastian ekonomi, di tengah banyaknya isu negatif yang terjadi di negara ini, sepakbola(TIMNAS)bisa menyatukan atau setidaknya menjadi sedikit pengobat kegelisahan sebagian besar rakyat Indonesia,tapi entah bagaimana para pemangku jabatan/para tokoh utama baik di dalam maupun di luar federasi seolah-olah masih ingin merebut satu2nya hiburan/kebahagian kami sebagian besar pecinta sepak bola khususnya pecinta timnas. Tidak kah kalian sadar,berapa banyak rakyat yang telah kalian dzalimi !! #savetimnas #timnasmilikkitabersama",tuju ferry ketidakpastian ekonomi banyak isu negatif negara sepakbolatimnasbisa satu obat gelisah rakyat indonesiatapi mang jabatanpara tokoh utama federasi seolaholah rebut hiburankebahagian cinta sepak bola cinta timnas kah sadarberapa rakyat dzalimi savetimnas timnasmilikkitabersama,negatif,Mengkritik pemangku jabatan/federasi yang dianggap merebut kebahagiaan fans.
Bersuaralah terus bg Ferry karena seperti anda punya kapasitas untuk mewakili hati kami yg hanya ojol👃,suara bg ferry kapasitas wakil hati ojol,positif,Mendukung Bung Ferry untuk terus bersuara mewakili publik.
"Urgen kalo indo masuk pildun bisa gawat darurat 🤭🤣 Gak boleh ada mimpi di negara ini, negara ini hanya bole bermimpi aja Mungkin seperti itu🤣mission success",urgen kalo indo masuk pildun gawat darurat mimpi negara negara bole mimpi itumission success,negatif,Sarkasme bahwa mimpi publik tidak boleh terwujud.
"​ @röckêt_pūñcher1 harapan rakyat Indonesia dijatuhkan, gabole senang rakyat wkwkw dikasi senang sesaat doang sama seperti bansos😂",harap rakyat indonesia jatuh gabole senang rakyat wkwkw kasi senang doang bansos,negatif,Mengkritik harapan rakyat yang dijatuhkan.
"Kalo para supporter ini sadar, selama jabatan Ketum PSSI masih dikotori oleh politik, dijadikan kendaraan politik, bagi2 jabatan politik, ga akan maju sepakbola Indonesia. Karena kebijakan yang akan dibuat oleh siapapun Ketumnya akan hanya bersifat jangka pendek untuk dijadikan portfolio maju/naik ke jabatan selanjutnya.",kalo supporter sadar jabat tum pssi kotor politik jadi kendara politik jabat politik maju sepakbola indonesia bijak tum sifat jangka pendek jadi portfolio majunaik jabat,negatif,Mengkritik jabatan PSSI yang dikotori politik dan kepentingan jangka pendek.
​ @looniaz iya makanya ET menganti targetnya kek tahun 2030 yg mana lu tau itu tahun apaankan?,iya et anti target apaankan,negatif,Menyindir ET mengganti target ke 2030.
"mewakilkan bgt bang komentarnya, salut😢",wakil bang komentar salut,positif,Memberi apresiasi/salut terhadap komentar yang mewakili perasaan publik.
erik dituntut mafia bola,erik tuntut mafia bola,negatif,Mengaitkan Erick dengan mafia bola.
​ @anggasuryaningrat7459 ternyata Dia-lah mafia nya😂,mafia,negatif,Menuduh adanya mafia secara sarkastik.
"​ @anggasuryaningrat7459 Nyalahin mafia terus malah keenakan eriknya ga pernah bertanggung jawab. Salahin aja entitas yg ga keliatan sama kyk pemerintah yg selalu nuduh ""pihak asing""",nyalahin mafia enak erik tanggung salahin entitas liat kyk perintah nuduh asing,negatif,Mengkritik Erick karena dinilai tidak bertanggung jawab.
"intinya ET mau cari muka, karna kalah tenar sama STY",inti et cari muka kalah tenar sty,negatif,Menuduh ET mencari muka dan kalah tenar dari STY.
Itu kebaca bgt emang😊😢,baca emang,negatif,"Menyatakan masalah sudah terbaca, merujuk pada kritik sebelumnya."
Semua itu karena kepentingan...ET itu pengusaha bukan patriot..😅,kepentinganet usaha patriot,negatif,Mengkritik kepentingan dan menyebut ET pengusaha bukan patriot.
"bukn hnya itu sjh,fitnah ny sty juga d brita kn ad kisruh dgn pmain tp d sisi lain tdk ad satu pun pmain yg mmbnr kn brita itu. tp syg skali fans sdm rndh bnyk yg percaya brita hoak itu smpai skrg😢",bukn hnya sjhfitnah ny sty brita kn ad kisruh pmain sisi ad pmain mmbnr kn brita syg skali fans sdm rndh bnyk percaya brita hoak smpai skrg,negatif,Mengkritik fitnah/kisruh terhadap STY dan berita hoaks.
Benar sty padahal minta yg di belakang di perkuat tapi pak erik gak mau.. Krena cmn untuk memberi kesempatan yg muda teryata anak anak ingin menang lawan senior itu yg gak masuk akal,sty kuat erik krena cmn sempat muda teryata anak anak menang lawan senior masuk akal,negatif,Mengkritik Erick dan membela keputusan STY.
Liat aja pas ET pas megang inter 😅,liat et megang inter,negatif,Sarkasme terhadap rekam jejak ET di Inter.
"Kalaw saya lebih ke STY kak, dilihat dr beberapa pertandingan timnas, skema dr STY luar biasa, seharusnya kita menilai kebahagian bukan hanya mau menang mulu, tapi lihatlah bagaimana perjalann STY dan bagaimna dia merintis timnas kita.",kalaw sty kak tanding timnas skema sty nilai kebahagian menang mulu lihat perjalann sty bagaimna rintis timnas,positif,Memuji skema STY dan perjalanan membangun Timnas.
Kecium bgt berarti sebuah konsep “sepakbola Indonesia maju gara-gara gw” nya😂,cium konsep sepakbola indonesia maju garagara,negatif,Menyindir konsep klaim kemajuan sepak bola karena pihak tertentu.
Kan udah ada postingan gambarnya ET AND TOWEL di tribun vvip stadion manahan waktu itu 😂😂 selepas foto beredar di publik nunggu hasil lawan arab di gbk barulah STY dipecat masih belum percaya adanya mafia di pssi 😂😂😂 bisikan setan nyata adanya 😈😈,udah postingan gambar et and towel tribun vvip stadion manah lepas foto edar publik nunggu hasil lawan arab gbk baru sty pecat percaya mafia pssi bisik setan nyata,negatif,Menuduh adanya mafia/bisikan buruk di PSSI dan pemecatan STY.
